Train Accuracy,Test Accuracy
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
0.9997514292816306,0.9965217391304347
